Adaptive Feature Abstraction for Translating Video to Language,"['https://www.semanticscholar.org/author/Zhe-Gan/144702900', 'https://www.semanticscholar.org/author/Yunchen-Pu/2750075', 'https://www.semanticscholar.org/author/L.-Carin/145006560', 'https://www.semanticscholar.org/author/Martin-Renqiang-Min/2984407']","[{'Publications': '111', 'h-index': '33', 'Citations': '4,635', 'Highly Influential Citations': '682'}, {'Publications': '46', 'h-index': '17', 'Citations': '1,694', 'Highly Influential Citations': '158'}, {'Publications': '927', 'h-index': '80', 'Citations': '28,084', 'Highly Influential Citations': '2,367'}, {'Publications': '74', 'h-index': '22', 'Citations': '15,153', 'Highly Influential Citations': '1,060'}]"
Learning Recurrent Representations for Hierarchical Behavior Modeling,"['https://www.semanticscholar.org/author/Eyrun-Eyjolfsdottir/2948199', 'https://www.semanticscholar.org/author/K.-Branson/2424812', 'https://www.semanticscholar.org/author/P.-Perona/1690922', 'https://www.semanticscholar.org/author/Yisong-Yue/1740159']","[{'Publications': '10', 'h-index': '6', 'Citations': '368', 'Highly Influential Citations': '36'}, {'Publications': '65', 'h-index': '26', 'Citations': '4,480', 'Highly Influential Citations': '366'}, {'Publications': '431', 'h-index': '101', 'Citations': '74,094', 'Highly Influential Citations': '9,172'}, {'Publications': '149', 'h-index': '37', 'Citations': '4,866', 'Highly Influential Citations': '492'}]"
Generalizing Skills with Semi-Supervised Reinforcement Learning,"['https://www.semanticscholar.org/author/Chelsea-Finn/46881670', 'https://www.semanticscholar.org/author/P.-Abbeel/1689992', 'https://www.semanticscholar.org/author/Sergey-Levine/1736651', 'https://www.semanticscholar.org/author/Tianhe-Yu/10909315', 'https://www.semanticscholar.org/author/Justin-Fu/2550764']","[{'Publications': '140', 'h-index': '46', 'Citations': '14,260', 'Highly Influential Citations': '1,958'}, {'Publications': '492', 'h-index': '113', 'Citations': '57,292', 'Highly Influential Citations': '7,148'}, {'Publications': '434', 'h-index': '99', 'Citations': '45,063', 'Highly Influential Citations': '5,900'}, {'Publications': '19', 'h-index': '10', 'Citations': '1,277', 'Highly Influential Citations': '165'}, {'Publications': '22', 'h-index': '13', 'Citations': '1,438', 'Highly Influential Citations': '245'}]"
Entropy-SGD: Biasing Gradient Descent Into Wide Valleys,"['https://www.semanticscholar.org/author/R.-Zecchina/1719010', 'https://www.semanticscholar.org/author/A.-Choroma%C5%84ska/3216141', 'https://www.semanticscholar.org/author/P.-Chaudhari/143976382']","[{'Publications': '193', 'h-index': '44', 'Citations': '9,806', 'Highly Influential Citations': '644'}, {'Publications': '114', 'h-index': '25', 'Citations': '3,672', 'Highly Influential Citations': '302'}, {'Publications': '48', 'h-index': '14', 'Citations': '1,158', 'Highly Influential Citations': '146'}]"
Tree-structured decoding with doubly-recurrent neural networks,"['https://www.semanticscholar.org/author/T.-Jaakkola/35132120', 'https://www.semanticscholar.org/author/David-Alvarez-Melis/1390096054']","[{'Publications': '292', 'h-index': '81', 'Citations': '30,464', 'Highly Influential Citations': '2,691'}, {'Publications': '23', 'h-index': '12', 'Citations': '1,074', 'Highly Influential Citations': '102'}]"
A Compositional Object-Based Approach to Learning Physical Dynamics,"['https://www.semanticscholar.org/author/J.-Tenenbaum/1763295', 'https://www.semanticscholar.org/author/Tomer-D.-Ullman/37774552', 'https://www.semanticscholar.org/author/A.-Torralba/143805211', 'https://www.semanticscholar.org/author/Michael-Chang/47235561']","[{'Publications': '697', 'h-index': '101', 'Citations': '55,947', 'Highly Influential Citations': '4,515'}, {'Publications': '58', 'h-index': '14', 'Citations': '2,399', 'Highly Influential Citations': '117'}, {'Publications': '332', 'h-index': '107', 'Citations': '69,194', 'Highly Influential Citations': '8,040'}, {'Publications': '14', 'h-index': '7', 'Citations': '706', 'Highly Influential Citations': '60'}]"
"Attend, Adapt and Transfer: Attentive Deep Architecture for Adaptive Transfer from multiple sources in the same domain","['https://www.semanticscholar.org/author/Mitesh-M.-Khapra/2361078', 'https://www.semanticscholar.org/author/Janarthanan-Rajendran/10197529', 'https://www.semanticscholar.org/author/A.-Srinivas/41207614', 'https://www.semanticscholar.org/author/Balaraman-Ravindran/1723632', 'https://www.semanticscholar.org/author/Prasanna-Parthasarathi/32899078']","[{'Publications': '105', 'h-index': '22', 'Citations': '2,010', 'Highly Influential Citations': '245'}, {'Publications': '18', 'h-index': '7', 'Citations': '191', 'Highly Influential Citations': '20'}, {'Publications': '36', 'h-index': '16', 'Citations': '1,521', 'Highly Influential Citations': '191'}, {'Publications': '262', 'h-index': '33', 'Citations': '3,558', 'Highly Influential Citations': '273'}, {'Publications': '15', 'h-index': '5', 'Citations': '124', 'Highly Influential Citations': '7'}]"
Multilayer Recurrent Network Models of Primate Retinal Ganglion Cell Responses,"['https://www.semanticscholar.org/author/L.-Paninski/1763504', 'https://www.semanticscholar.org/author/Eleanor-Batty/34794454', 'https://www.semanticscholar.org/author/J.-Merel/1879232']","[{'Publications': '293', 'h-index': '58', 'Citations': '15,315', 'Highly Influential Citations': '1,161'}, {'Publications': '9', 'h-index': '5', 'Citations': '152', 'Highly Influential Citations': '11'}, {'Publications': '44', 'h-index': '21', 'Citations': '2,793', 'Highly Influential Citations': '218'}]"
LR-GAN: Layered Recursive Generative Adversarial Networks for Image Generation,"['https://www.semanticscholar.org/author/A.-Kannan/145721096', 'https://www.semanticscholar.org/author/Devi-Parikh/153432684', 'https://www.semanticscholar.org/author/Jianwei-Yang/145743311', 'https://www.semanticscholar.org/author/Dhruv-Batra/1746610']","[{'Publications': '75', 'h-index': '24', 'Citations': '2,978', 'Highly Influential Citations': '226'}, {'Publications': '226', 'h-index': '65', 'Citations': '24,983', 'Highly Influential Citations': '3,889'}, {'Publications': '78', 'h-index': '14', 'Citations': '2,887', 'Highly Influential Citations': '309'}, {'Publications': '174', 'h-index': '46', 'Citations': '15,069', 'Highly Influential Citations': '2,093'}]"
Learning to Optimize,"['https://www.semanticscholar.org/author/Mingyi-Hong/1793717', 'https://www.semanticscholar.org/author/Haoran-Sun/2037778', 'https://www.semanticscholar.org/author/N.-Sidiropoulos/21568414', 'https://www.semanticscholar.org/author/Xiangyi-Chen/2347508', 'https://www.semanticscholar.org/author/Qingjiang-Shi/145903257', 'https://www.semanticscholar.org/author/Xiao-Fu/144406546']","[{'Publications': '225', 'h-index': '39', 'Citations': '7,313', 'Highly Influential Citations': '747'}, {'Publications': '21', 'h-index': '10', 'Citations': '597', 'Highly Influential Citations': '87'}, {'Publications': '135', 'h-index': '23', 'Citations': '3,256', 'Highly Influential Citations': '274'}, {'Publications': '23', 'h-index': '9', 'Citations': '748', 'Highly Influential Citations': '104'}, {'Publications': '145', 'h-index': '25', 'Citations': '3,975', 'Highly Influential Citations': '469'}, {'Publications': '97', 'h-index': '20', 'Citations': '2,637', 'Highly Influential Citations': '292'}]"
Variational Lossy Autoencoder,"['https://www.semanticscholar.org/author/Diederik-P.-Kingma/1726807', 'https://www.semanticscholar.org/author/Xi-Chen/41192764', 'https://www.semanticscholar.org/author/P.-Abbeel/1689992']","[{'Publications': '30', 'h-index': '22', 'Citations': '92,229', 'Highly Influential Citations': '16,368'}, {'Publications': '446', 'h-index': '52', 'Citations': '20,767', 'Highly Influential Citations': '2,085'}, {'Publications': '492', 'h-index': '113', 'Citations': '57,292', 'Highly Influential Citations': '7,148'}]"
Emergence of foveal image sampling from learning to attend in visual scenes,"['https://www.semanticscholar.org/author/E.-Weiss/153681569', 'https://www.semanticscholar.org/author/Brian-Cheung/144018734', 'https://www.semanticscholar.org/author/B.-Olshausen/1708655']","[{'Publications': '6', 'h-index': '1', 'Citations': '24', 'Highly Influential Citations': '0'}, {'Publications': '25', 'h-index': '9', 'Citations': '626', 'Highly Influential Citations': '37'}, {'Publications': '172', 'h-index': '44', 'Citations': '19,613', 'Highly Influential Citations': '1,204'}]"
Words or Characters? Fine-grained Gating for Reading Comprehension,"['https://www.semanticscholar.org/author/Zhilin-Yang/2109512754', 'https://www.semanticscholar.org/author/William-W.-Cohen/50056360', 'https://www.semanticscholar.org/author/R.-Salakhutdinov/145124475', 'https://www.semanticscholar.org/author/Junjie-Hu/145919378', 'https://www.semanticscholar.org/author/Bhuwan-Dhingra/34994191', 'https://www.semanticscholar.org/author/Ye-Yuan/2112460718']","[{'Publications': '41', 'h-index': '22', 'Citations': '8,173', 'Highly Influential Citations': '1,342'}, {'Publications': '420', 'h-index': '78', 'Citations': '30,610', 'Highly Influential Citations': '2,883'}, {'Publications': '292', 'h-index': '90', 'Citations': '96,146', 'Highly Influential Citations': '10,235'}, {'Publications': '22', 'h-index': '12', 'Citations': '799', 'Highly Influential Citations': '51'}, {'Publications': '44', 'h-index': '23', 'Citations': '2,030', 'Highly Influential Citations': '302'}, {'Publications': '10', 'h-index': '5', 'Citations': '376', 'Highly Influential Citations': '34'}]"
Transfer Learning for Sequence Tagging with Hierarchical Recurrent Networks,"['https://www.semanticscholar.org/author/Zhilin-Yang/2109512754', 'https://www.semanticscholar.org/author/R.-Salakhutdinov/145124475', 'https://www.semanticscholar.org/author/William-W.-Cohen/50056360']","[{'Publications': '41', 'h-index': '22', 'Citations': '8,173', 'Highly Influential Citations': '1,342'}, {'Publications': '292', 'h-index': '90', 'Citations': '96,146', 'Highly Influential Citations': '10,235'}, {'Publications': '420', 'h-index': '78', 'Citations': '30,610', 'Highly Influential Citations': '2,883'}]"
Bidirectional Attention Flow for Machine Comprehension,"['https://www.semanticscholar.org/author/Aniruddha-Kembhavi/2684226', 'https://www.semanticscholar.org/author/Ali-Farhadi/143787583', 'https://www.semanticscholar.org/author/Hannaneh-Hajishirzi/2548384', 'https://www.semanticscholar.org/author/Minjoon-Seo/4418074']","[{'Publications': '48', 'h-index': '18', 'Citations': '3,872', 'Highly Influential Citations': '622'}, {'Publications': '170', 'h-index': '54', 'Citations': '41,693', 'Highly Influential Citations': '6,376'}, {'Publications': '109', 'h-index': '34', 'Citations': '5,242', 'Highly Influential Citations': '964'}, {'Publications': '20', 'h-index': '15', 'Citations': '2,590', 'Highly Influential Citations': '563'}]"
Query-Reduction Networks for Question Answering,"['https://www.semanticscholar.org/author/Ali-Farhadi/143787583', 'https://www.semanticscholar.org/author/Hannaneh-Hajishirzi/2548384', 'https://www.semanticscholar.org/author/Sewon-Min/48872685', 'https://www.semanticscholar.org/author/Minjoon-Seo/4418074']","[{'Publications': '170', 'h-index': '54', 'Citations': '41,693', 'Highly Influential Citations': '6,376'}, {'Publications': '109', 'h-index': '34', 'Citations': '5,242', 'Highly Influential Citations': '964'}, {'Publications': '20', 'h-index': '13', 'Citations': '1,050', 'Highly Influential Citations': '225'}, {'Publications': '20', 'h-index': '15', 'Citations': '2,590', 'Highly Influential Citations': '563'}]"
Do Deep Convolutional Nets Really Need to be Deep and Convolutional?,"['https://www.semanticscholar.org/author/%C3%96zlem-Aslan/2166611', 'https://www.semanticscholar.org/author/S.-Wang/4519720', 'https://www.semanticscholar.org/author/Abdel-rahman-Mohamed/40360972', 'https://www.semanticscholar.org/author/K.-Geras/2376144', 'https://www.semanticscholar.org/author/S.-Kahou/3127597', 'https://www.semanticscholar.org/author/G.-Urban/49516308', 'https://www.semanticscholar.org/author/Matthew-Richardson/2057490222', 'https://www.semanticscholar.org/author/Matthai-Philipose/3041721', 'https://www.semanticscholar.org/author/R.-Caruana/145727186']","[{'Publications': '12', 'h-index': '8', 'Citations': '315', 'Highly Influential Citations': '21'}, {'Publications': '78', 'h-index': '20', 'Citations': '1,507', 'Highly Influential Citations': '58'}, {'Publications': '75', 'h-index': '33', 'Citations': '25,507', 'Highly Influential Citations': '1,436'}, {'Publications': '52', 'h-index': '17', 'Citations': '1,209', 'Highly Influential Citations': '94'}, {'Publications': '40', 'h-index': '18', 'Citations': '5,512', 'Highly Influential Citations': '574'}, {'Publications': '25', 'h-index': '12', 'Citations': '1,314', 'Highly Influential Citations': '59'}, {'Publications': '6', 'h-index': '5', 'Citations': '261', 'Highly Influential Citations': '16'}, {'Publications': '112', 'h-index': '39', 'Citations': '7,944', 'Highly Influential Citations': '460'}, {'Publications': '157', 'h-index': '58', 'Citations': '24,798', 'Highly Influential Citations': '1,632'}]"
Recurrent Hidden Semi-Markov Model,"['https://www.semanticscholar.org/author/Shaohang-Xu/1443741079', 'https://www.semanticscholar.org/author/Hui-yan-Chen/50689252', 'https://www.semanticscholar.org/author/Qingxiao-Liu/2000876396', 'https://www.semanticscholar.org/author/Hui-Yao/2112202788', 'https://www.semanticscholar.org/author/Chao-Lu/2110141838']","[{'Publications': '7', 'h-index': '2', 'Citations': '7', 'Highly Influential Citations': '0'}, {'Publications': '15', 'h-index': '4', 'Citations': '72', 'Highly Influential Citations': '1'}, {'Publications': '7', 'h-index': '2', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '1', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '0'}, {'Publications': '33', 'h-index': '10', 'Citations': '266', 'Highly Influential Citations': '1'}]"
Lie-Access Neural Turing Machines,"['https://www.semanticscholar.org/author/Alexander-M.-Rush/2531268', 'https://www.semanticscholar.org/author/Greg-Yang/35064203']","[{'Publications': '108', 'h-index': '38', 'Citations': '10,202', 'Highly Influential Citations': '1,324'}, {'Publications': '27', 'h-index': '14', 'Citations': '1,173', 'Highly Influential Citations': '162'}]"
What does it take to generate natural textures?,"['https://www.semanticscholar.org/author/Leon-A.-Gatys/1891828', 'https://www.semanticscholar.org/author/Wieland-Brendel/40634590', 'https://www.semanticscholar.org/author/M.-Bethge/1731199', 'https://www.semanticscholar.org/author/Ivan-Ustyuzhaninov/3422289']","[{'Publications': '37', 'h-index': '15', 'Citations': '5,980', 'Highly Influential Citations': '746'}, {'Publications': '62', 'h-index': '22', 'Citations': '3,965', 'Highly Influential Citations': '478'}, {'Publications': '329', 'h-index': '54', 'Citations': '17,640', 'Highly Influential Citations': '1,860'}, {'Publications': '15', 'h-index': '8', 'Citations': '181', 'Highly Influential Citations': '21'}]"
Tracking the World State with Recurrent Entity Networks,"['https://www.semanticscholar.org/author/Arthur-D.-Szlam/3149531', 'https://www.semanticscholar.org/author/J.-Weston/145183709', 'https://www.semanticscholar.org/author/Mikael-Henaff/39713408', 'https://www.semanticscholar.org/author/Antoine-Bordes/1713934', 'https://www.semanticscholar.org/author/Y.-LeCun/1688882']","[{'Publications': '104', 'h-index': '41', 'Citations': '13,239', 'Highly Influential Citations': '1,264'}, {'Publications': '241', 'h-index': '86', 'Citations': '63,851', 'Highly Influential Citations': '7,299'}, {'Publications': '24', 'h-index': '17', 'Citations': '3,338', 'Highly Influential Citations': '261'}, {'Publications': '80', 'h-index': '36', 'Citations': '22,035', 'Highly Influential Citations': '3,256'}, {'Publications': '353', 'h-index': '116', 'Citations': '127,781', 'Highly Influential Citations': '13,257'}]"
Training Agent for First-Person Shooter Game with Actor-Critic Curriculum Learning,"['https://www.semanticscholar.org/author/Yuandong-Tian/39402399', 'https://www.semanticscholar.org/author/Yuxin-Wu/98264506']","[{'Publications': '97', 'h-index': '29', 'Citations': '3,926', 'Highly Influential Citations': '421'}, {'Publications': '15', 'h-index': '11', 'Citations': '5,034', 'Highly Influential Citations': '879'}]"
Deep Biaffine Attention for Neural Dependency Parsing,"['https://www.semanticscholar.org/author/Timothy-Dozat/2277385', 'https://www.semanticscholar.org/author/Christopher-D.-Manning/144783904']","[{'Publications': '18', 'h-index': '11', 'Citations': '2,810', 'Highly Influential Citations': '353'}, {'Publications': '479', 'h-index': '128', 'Citations': '124,576', 'Highly Influential Citations': '14,690'}]"
Deep Information Propagation,"['https://www.semanticscholar.org/author/S.-Ganguli/25769960', 'https://www.semanticscholar.org/author/J.-Gilmer/2058362', 'https://www.semanticscholar.org/author/J.-Sohl-Dickstein/1407546424', 'https://www.semanticscholar.org/author/S.-Schoenholz/2601641']","[{'Publications': '158', 'h-index': '45', 'Citations': '9,347', 'Highly Influential Citations': '902'}, {'Publications': '42', 'h-index': '21', 'Citations': '6,901', 'Highly Influential Citations': '936'}, {'Publications': '108', 'h-index': '39', 'Citations': '8,132', 'Highly Influential Citations': '1,120'}, {'Publications': '82', 'h-index': '27', 'Citations': '5,707', 'Highly Influential Citations': '672'}]"
Pruning Filters for Efficient ConvNets,"['https://www.semanticscholar.org/author/H.-Graf/1775043', 'https://www.semanticscholar.org/author/Asim-Kadav/2293919', 'https://www.semanticscholar.org/author/Igor-Durdanovic/1844230', 'https://www.semanticscholar.org/author/H.-Samet/1719385', 'https://www.semanticscholar.org/author/Hao-Li/1706574']","[{'Publications': '118', 'h-index': '35', 'Citations': '6,315', 'Highly Influential Citations': '596'}, {'Publications': '44', 'h-index': '19', 'Citations': '2,855', 'Highly Influential Citations': '432'}, {'Publications': '18', 'h-index': '10', 'Citations': '2,717', 'Highly Influential Citations': '436'}, {'Publications': '429', 'h-index': '73', 'Citations': '25,544', 'Highly Influential Citations': '1,345'}, {'Publications': '552', 'h-index': '47', 'Citations': '10,985', 'Highly Influential Citations': '917'}]"
